bank_name,close_price,high_price,low_price,open_price,volume,SMA,EMA,Returns,Volatility
BMO,-0.16439341221551654,-0.14444485534943988,-0.1683339386960316,-0.12773099372628804,-0.7358167842377356,,0.07800617012951702,-0.819679210717701,-0.2754102148806225
BMO,-0.22542896383136143,-0.2089176185861127,-0.2507989305277213,-0.21488468810811018,0.022832755651510408,,0.07297792843433655,-0.8818232462488965,-0.23970912454271717
BMO,-0.20181125757304916,-0.21525940122897014,-0.2366546042627372,-0.23481336716399617,-0.4692127555344478,,0.06854043197215101,0.34431298929412996,-0.2303486786846718
BMO,-0.25806922950838446,-0.19253514760303764,-0.24412679541795462,-0.1888447841468226,-0.1854293170448693,,0.06302081289218582,-0.824555251259339,-0.20208725874442549
BMO,-0.23285975001372453,-0.24511785786751986,-0.25773799199229713,-0.23348508704812385,-0.6307332261588207,,0.05813477330770232,0.372366611423818,-0.19729616545412648
BMO,-0.3103476427988803,-0.288451490567714,-0.3129809958094239,-0.272012910945437,-0.3408944709524902,,0.05173397569395174,-1.1558344686214832,-0.14637305974999246
BMO,-0.4069423387949041,-0.3722125941419721,-0.3922429525838605,-0.35783770940041437,-0.021085299861561498,,0.04345105216241176,-1.4958607865841285,-0.06973764957181951
BMO,-0.7044231362745815,-0.5252028537222524,-0.7111601065649679,-0.5092936070462021,0.6024762474309312,,0.029145455733981578,-5.0496511091668665,0.54968704379983
BMO,-0.6298538710846411,-0.6110780049995937,-0.7263719146196721,-0.6001669433910404,0.6601038121397954,,0.01667395119941824,1.3354260899588486,0.6072254378107802
BMO,-0.72512259159959,-0.6760794603338919,-0.7226359425030049,-0.6774897390501731,0.38717231765383425,,0.002468109001780089,-1.7144335758081664,0.6365221717149023
BMO,-1.0403828357153866,-0.856549485847081,-1.04422146516757,-0.8680049887666464,2.5289174291890633,,-0.018012878712623685,-6.350500540638077,1.1631661377116176
BMO,-0.7678471010687703,-0.7823004663764789,-0.925728429632642,-0.9078617875031604,1.3168675454747034,,-0.03242039217875136,5.554365200488883,1.5966475327918492
BMO,-1.0003117838560005,-0.9149445368822158,-1.013797508187538,-0.9758839938880948,0.1517633756317912,,-0.051377163102726914,-4.6804147665738665,1.7747612251342832
BMO,-1.0162342872703511,-0.9759823810557683,-1.0685073666149731,-0.9742899875970901,0.9907989458675817,,-0.07028969181995158,-0.34407471825048164,1.7734143458030789
BMO,-1.103275958322852,-1.0668780975756347,-1.1453677753127904,-1.1345143625580267,0.40067771505018557,,-0.0906379156883168,-1.9440458865045385,1.7829661274421376
BMO,-1.035871556006031,-1.0222226908345897,-1.090124155481295,-1.090671654555234,0.311378802794714,,-0.10918139891858074,1.5152989705170905,1.821273712509459
BMO,-0.9936775120616632,-0.8642121122341903,-1.024739421932695,-1.0008608864233048,1.5538753632590347,,-0.12648017733485287,0.9167325776619148,1.8368829107663476
BMO,-1.1534305006505732,-0.9884007167018859,-1.153640453987678,-1.0128177725385115,0.3919689449406996,,-0.14675877947901872,-3.601834227480318,1.9151150279100047
BMO,-0.9448491963229576,-0.951936923803916,-1.0669058164100422,-1.04337469446684,0.4757908572445022,,-0.1622979716510147,4.634228272716388,2.1581585059131645
BMO,-0.797037896963855,-0.7233767785408279,-0.9222591582131231,-0.8964362079381301,0.6259831229998953,,-0.1744554338818554,2.9519703532090107,2.2552341569363996
BMO,-0.7888109730553773,-0.7289253162293852,-0.8176435100690689,-0.7885569091843475,-0.23574287560709498,,-0.1862010594188673,0.15762113361848387,2.256835436902366
BMO,-0.876914077373384,-0.8449229828585849,-0.9014425781295017,-0.8680047447175459,-0.4661510785428316,,-0.1995463735489816,-1.7213619676903587,2.2684821135904283
BMO,-0.846396427119432,-0.8573417378276424,-0.914519291262468,-0.8658788363438994,-0.38505065689824336,,-0.21199275020055375,0.6062413179236906,2.2761212335057426
BMO,-0.7601511449009863,-0.7497997099744945,-0.8403280030987585,-0.8456851047721133,-0.175904099737619,,-0.22239902573101783,1.6586618496340229,2.3113753369449093
BMO,-0.8644419226187645,-0.8383172986219047,-0.8643469224453941,-0.8544534794484737,-0.46856640150288437,,-0.23476816575766435,-2.014988522415304,2.329803770291759
BMO,-0.8424162407047406,-0.8079307699842364,-0.8568745689987295,-0.8600335520471225,-0.29190763908663153,,-0.24643430546744136,0.4356305209815968,2.334170294228014
BMO,-0.8692186234214815,-0.8393742674463337,-0.883828779501909,-0.8390423540413583,-0.8791372860786124,,-0.25842684013494943,-0.5300469028063614,2.3331491697989564
BMO,-0.76970442095245,-0.7801862980305561,-0.8067014717636659,-0.7763341583032802,-0.12388960951338435,,-0.2681123076733922,1.9308795845245732,2.3776622880334366
BMO,-0.7344101954497513,-0.6657740988060963,-0.7274393856228324,-0.6766922920784618,-0.3517123963228673,,-0.2768719717799123,0.6605258914700796,2.384732039836563
BMO,-0.6585145781168246,-0.6657745541258628,-0.7383818385978791,-0.7162837697369836,-0.14712433601642705,,-0.28387978036468603,1.379623952751221,2.40681965480987
BMO,-0.6529411118181414,-0.6089640051310278,-0.6559163432033949,-0.6378979082958512,-0.016628858907097966,,-0.2906329094017842,0.09954957589740236,2.405588326586816
BMO,-0.6969927267541297,-0.647806252974254,-0.6914110716377461,-0.6325839110189874,-0.17634634196974133,,-0.29816845203568404,-0.7914201776917762,2.404773918968741
BMO,-0.7089345415379075,-0.6652456434493792,-0.7140955035995512,-0.6596866578818691,-0.4025022157504555,,-0.30580312924477476,-0.21737538752799765,2.40190556948046
BMO,-0.8057952863971445,-0.7685604649027199,-0.792824420464483,-0.7540146673070245,-0.4021280107848136,,-0.31530103211538113,-1.8168732708932493,2.4177662498042367
BMO,-0.8506426623973368,-0.8055527734496171,-0.8563406943226463,-0.7912142310485457,0.7767877241536116,,-0.325543546023173,-0.8736929462368651,2.4162726188164423
BMO,-0.7885460541778971,-0.7957761955222701,-0.8026986137574825,-0.7816486470739652,-0.48230992933191696,,-0.33429181825261556,1.2048998662348978,2.428459909042706
BMO,-0.8089795861936625,-0.7920770395747477,-0.8453990118897696,-0.828679650216547,-0.051055715746159754,,-0.3432918123689403,-0.39152000571939927,2.4166513198618658
BMO,-0.8830177580889389,-0.8436020093893484,-0.8688837249614153,-0.854719205848657,-0.027548840177195628,,-0.35365335641969164,-1.456983722574212,2.2401645406871067
BMO,-0.8591343796293242,-0.8544354391132112,-0.8598100731357557,-0.8462164665360441,-0.24295482585401307,,-0.36331302012018923,0.47703765496008377,2.225528341407342
BMO,-0.8708108988737107,-0.8520575910664535,-0.8595432784958039,-0.8517965343463957,-0.5491565436488699,,-0.3730242392563716,-0.2319048392087395,2.204479999632189
BMO,-0.8540926343951564,-0.8628910058270367,-0.8702183848559764,-0.8656136958033138,0.24827423813418084,,-0.382195468230334,0.3324121631675728,1.8443966508357938
BMO,-0.7933226294266438,-0.8026461664374728,-0.8355243524129123,-0.8448879250929657,0.6259150857334149,,-0.38992125838116726,1.1818230383956048,1.5500770556304333
BMO,-0.7548439785734572,-0.7482147590977555,-0.757329896432274,-0.748434777476231,1.5727216860740942,,-0.39669382428044425,0.7285646602282111,1.2939611814285599
BMO,-0.6598408047058403,-0.6744935388551818,-0.7004848015788252,-0.7085774067724052,0.1749981021348339,,-0.40135650437347065,1.7366905353275293,1.31929368150624
BMO,-0.7408650506204305,-0.6967360751561075,-0.7259246942234051,-0.6820574573087845,1.9731550179442487,,-0.4076119107904027,-1.475106367978578,1.2969011635669454
BMO,-0.8006233416957038,-0.7841129558664897,-0.790082644942687,-0.7718103739444231,-0.6418573192283594,,-0.41498623754577496,-1.1286355988186811,1.2976893077469909
BMO,-0.8003547817530829,-0.8074317293846694,-0.8312312018750423,-0.8081975069192674,0.4061547150018545,,-0.4222089528029486,0.005501808729919201,1.2906149224740495
BMO,-0.8221588609094044,-0.7760728163698679,-0.8139060484929506,-0.787983086885841,0.8599292637926106,,-0.42974210218670195,-0.4206521736935344,1.1094638470494846
BMO,-0.8159674179685609,-0.8119883086404315,-0.8263585612030577,-0.8071195191453003,-0.4484954078911784,,-0.4369973172096875,0.12040224761887545,0.8101453771737267
BMO,-0.839655685558221,-0.8009992713342322,-0.8279827540192358,-0.8073888978494349,-0.5351408667539159,,-0.4446015081589569,-0.4611984277304086,0.6653629875337137
BMO,-0.8062769114274831,-0.8181529456743419,-0.8212149077780334,-0.8154747747830102,-0.2860224155360805,,-0.4513609446070842,0.6489831687246225,0.6729940624334939
BMO,-0.7963172171739326,-0.8028755327777786,-0.8195908755599522,-0.8211350335979738,-0.28268858947854286,,-0.4577793996349657,0.19161095779182571,0.6166209191539243
BMO,-0.8342719313087662,-0.7867938672151171,-0.8198614004969995,-0.7906782386095814,-0.7401371506592384,,-0.46486009856939914,-0.7341269732158792,0.6214733829753446
BMO,-0.9271403110181863,-0.846563942910565,-0.9175879113780725,-0.8332639332084613,-0.20243863366495912,,-0.47373196404177276,-1.8637376753704287,0.6284665225993268
BMO,-0.9465211985463715,-0.9462700781284464,-0.9890551643372485,-0.9397277518101982,-0.06088710075257167,,-0.4828312122226864,-0.401359701110991,0.5573862540144023
BMO,-0.9669795902482698,-0.9612800714433636,-0.966586552104255,-0.9529350384542541,-0.6787675362939544,,-0.49217574927711644,-0.42869435273444056,0.5548314524402999
BMO,-0.890262222179273,-0.8771192095846942,-0.8894340256031958,-0.8701894532524584,-0.01703708250598012,,-0.4997397592640605,1.5831069179181452,0.602972743939156
BMO,-0.8571525102070378,-0.8594292083085974,-0.8591143393373496,-0.8599471355748909,-0.24434958981686042,,-0.5064654060828531,0.6621775246162803,0.5355524928001658
BMO,-0.893492098067035,-0.8605012089175105,-0.8821245396123927,-0.856173603462956,-0.4790781591740999,,-0.5138136241133834,-0.7267131138515649,0.5329246842473273
BMO,-0.9193341184644177,-0.9012417960899924,-0.9194830250729095,-0.8895956515010189,-0.5358212394187195,,-0.5215537679008325,-0.5259168400542236,0.4880113677974876
BMO,-0.8894545334878847,-0.8894484966036841,-0.9008038430246113,-0.9054975785274972,-0.9884051360460694,,-0.5285192374890678,0.6081321589325753,0.4991043967845654
BMO,-0.7564780634978194,-0.7672278616882607,-0.8401647804334256,-0.8424279617878516,-0.11317374004272776,,-0.532581272921571,2.58550023238478,0.6328601096720942
BMO,-0.7405961140158983,-0.7224670353805689,-0.7670728715772612,-0.7750453684484099,0.16407812086473625,,-0.5362325760109924,0.29686085914603616,0.6341720655369948
BMO,-0.7780127038337272,-0.7345283220023816,-0.7738407412458156,-0.7224873134006587,-0.6386935863370227,,-0.5405897267541155,-0.702222573081744,0.5799094049109617
BMO,-0.8175825442433973,-0.8052874980598659,-0.8125521659599075,-0.7995726111802195,-0.2790826143550838,,-0.5456835289994724,-0.758133953046614,0.5760825297628818
BMO,-0.786088209653939,-0.7642793472908005,-0.8006409220269496,-0.8073888606756698,-0.7787823180200825,,-0.5500214779927922,0.6053482845485484,0.5546358352252617
BMO,-0.747595496756071,-0.7511465632961073,-0.7581399352068375,-0.7615694464557833,-0.7398309829600768,,-0.553472996250529,0.7260231669504976,0.5612441440425926
BMO,-0.6558034912346307,-0.6506357592796727,-0.7034561840457684,-0.7090109084117487,-0.35586266957816926,,-0.554947174506664,1.6731075968107627,0.5633473171083371
BMO,-0.6498811104522897,-0.6495633088940289,-0.6750312160690757,-0.653756969580986,-0.5744323881463234,,-0.5562689936986905,0.10560734145970492,0.5610501241017175
BMO,-0.5981980740892873,-0.5514653557589446,-0.5943597956355925,-0.5728982464300144,-0.5855904998491023,,-0.5564897890926617,0.9058909242531193,0.5695673949871597
BMO,-0.5475917885761757,-0.5533416633028352,-0.5786586688218044,-0.5378594501405272,-0.6098798039825906,,-0.5556537562660591,0.8651447536398096,0.5784800286440024
BMO,-0.5653572987215835,-0.5560214101183086,-0.589215872215743,-0.5858353892982024,-0.802391249488767,,-0.5552037468465467,-0.3008445938360605,0.562018414388231
BMO,-0.6078889572922761,-0.5812167304192787,-0.6011278170608226,-0.5680469767686627,-0.5677987546644884,,-0.5556471769830476,-0.7313011237784587,0.5687074738689328
BMO,-0.6942967063483801,-0.6715418790710513,-0.6964176431804001,-0.7009249252665705,-0.3559307068446496,,-0.5578788433554427,-1.5343018162893134,0.5599234975850576
BMO,-0.6418058557400187,-0.6356260760158294,-0.6555401654915071,-0.6308471269539351,-0.2615970368696315,,-0.5589746690871292,0.9405143622475378,0.5316624766473865
BMO,-0.6356144127991752,-0.6165959881966027,-0.6801747688768182,-0.6917607219919366,-0.7061865546855391,,-0.5599200322135341,0.10961469258241179,0.5011054066383066
BMO,-0.5793554364320771,-0.5806804106663622,-0.6116853533255322,-0.5728983655340906,-0.49765233292323796,,-0.5596766605540673,0.9780698417622867,0.5164187738735774
BMO,-0.5963137601019781,-0.5900611865598874,-0.5943597573144032,-0.5745153188380924,-0.7990574234312295,,-0.5597907894258846,-0.29154065229619397,0.5137595528546344
BMO,-0.585277440552507,-0.5914017064717141,-0.6084368960026136,-0.6133279291435387,-0.7282986662916558,,-0.5596731366115957,0.19057735429882205,0.5138069504006193
BMO,-0.6003510735731876,-0.5790716661521663,-0.5897570452807998,-0.5634642279234092,0.9728371075167668,,-0.5598712990425296,-0.25973026300664215,0.5095413999179776
BMO,-0.6216167773045634,-0.6198120030252331,-0.6141212026158873,-0.6076672475092293,-0.8846823232967617,,-0.5605077990929912,-0.36984471072631725,0.5091430371186623
BMO,-0.6019665765099352,-0.6007823305043364,-0.6141214817349414,-0.6011988777349591,-0.17467942894097255,,-0.560723031076466,0.3425509704719959,0.5101032967349233
BMO,-0.6552648647017445,-0.6313373686595725,-0.6525621746830825,-0.6176400741960434,-0.2536366766914295,,-0.5620424425012477,-0.9356204277718811,0.5181198697904413
BMO,-0.6606491211670806,-0.6592129632003777,-0.6606842349176407,-0.6672340770498175,-0.8126648767273014,,-0.5634477030418553,-0.09559586423157825,0.4321093178596159
BMO,-0.7416728648657892,-0.6900356839506487,-0.7389189705052781,-0.6788233356249581,-0.19015790706525426,,-0.5665101828192866,-1.475710471762301,0.48381553961599705
BMO,-0.7222914751217225,-0.7093335679783666,-0.7278198057076161,-0.7303032133081209,-0.831919423141243,,-0.5691089457753098,0.3590660370994505,0.4776017066936557
BMO,-0.7007573370016962,-0.7122825074991902,-0.7299859388735715,-0.7356945352349332,-0.5311947052980551,,-0.5712084038360014,0.3946955410133394,0.4330567316331312
BMO,-0.7047946504729058,-0.6769023632776628,-0.7058922698910572,-0.6914912416050117,-0.7074452441154258,,-0.5733502522478267,-0.07325392057941915,0.42688171256852997
BMO,-0.7010258969443168,-0.7157661169679138,-0.7018313726647848,-0.7106276105347672,-1.2896741520211001,,-0.5753713092675508,0.06905619232821068,0.4108849799000235
BMO,-0.661994934175474,-0.6739543869463829,-0.6790923534740997,-0.670198732011683,-0.2281907390277751,,-0.5765406206487955,0.7042050086767235,0.40777158019806575
BMO,-0.7085632784475241,-0.6889636119940585,-0.6961467602658662,-0.6804405109429362,-0.6632210209031922,,-0.5786552565500062,-0.8410618303032816,0.4248513628286528
BMO,-0.7072174654391308,-0.7211268505987609,-0.7318804886747783,-0.7119755992224323,-0.6568595364872787,,-0.5807000296765694,0.02494574227373385,0.26948979504991943
BMO,-0.737904613553082,-0.7310442125578254,-0.73648297667292,-0.7184445093541348,0.09151637616343308,,-0.583342511115903,-0.5648496350607486,0.27641388012851176
BMO,-0.6856825739952822,-0.6970043724553199,-0.7221347680117444,-0.7348854317183944,0.12335781687624121,,-0.5848466074107996,0.9568561101672707,0.28499522677051464
BMO,-0.6746461288918407,-0.6693975067589106,-0.6845062264967303,-0.6669640523609239,0.03484133318529382,,-0.5860913953010637,0.1992282715636865,0.2670131441541621
BMO,-0.65795611405662,-0.6728812270418973,-0.683152034847505,-0.6799007905642687,0.29028725018580265,,-0.5869644326392086,0.2990027849556458,0.26092554576033833
BMO,-0.6119267729793672,-0.6192766532267424,-0.6290109627017779,-0.6440543026164556,-0.6586625240490082,,-0.5868629125272002,0.8111953351673417,0.26409549230108975
BMO,-0.6135413970383221,-0.6066789008711301,-0.619806298868747,-0.62680402499426,-0.6934295672204718,,-0.5867969819589376,-0.027784467019067623,0.1903289867606289
BMO,-0.6377681656068981,-0.6184724141466097,-0.6244087513394405,-0.6073980897002511,-0.8461732304688783,,-0.58723619967114,-0.4244545376530662,0.19580743244020077
BMO,-0.6436901697273278,-0.6500996421109159,-0.6390268604244775,-0.6435150849928162,-0.21832533538812302,,-0.5877898795849589,-0.10427140398913684,0.17114406901592444
BMO,-0.6248472809621771,-0.6179362526052106,-0.6184531010691968,-0.6335424917837732,-0.6701608220841889,,-0.5879407210567463,0.3321582271244278,0.15043995401058313
BMO,-0.6323841602495024,-0.6420585750552216,-0.629010562048263,-0.6297688720048498,-1.1010748493375442,,-0.5882453196175279,-0.13200030959878378,0.14859852191993186
BMO,-0.6474586721479756,-0.6431308121983812,-0.6409217752436135,-0.6400110208846018,-0.4581907183646296,,-0.5888573902881362,-0.2658533987886841,0.1349035661562089
BMO,-0.6611869943761447,-0.6643051524668548,-0.6563525757463853,-0.6524094704564952,-0.5760312639086118,,-0.5897428478821194,-0.2438339718387966,0.0582176640129318
BMO,-0.649342986135285,-0.6632329382838363,-0.6807162569207766,-0.6672335966496444,0.030725078563232082,,-0.5903644524982484,0.21111126043854717,0.028203914510898025
BMO,-0.6549959280972122,-0.6640371040657587,-0.652021149110375,-0.6510619832290166,0.4138429261141351,,-0.5910913120237637,-0.10009119166840112,0.028011567657738757
BMO,-0.6251165942286202,-0.6380384114116724,-0.652021187030557,-0.6507924342338942,-0.035339107189196764,,-0.5911823794884203,0.5280272029531193,0.001685061889309588
BMO,-0.615425962133572,-0.6305336515151659,-0.652021173389654,-0.6451323260887553,-0.17981624256023968,,-0.591070108113765,0.1698125683491724,0.00016573818957377694
BMO,-0.6451850152985501,-0.6316208242431388,-0.6431557484670749,-0.6171278808990981,-0.5360593698514008,,-0.5915789572666397,-0.5226669327816272,0.008059201723400371
BMO,-0.6528297454464235,-0.634611372750742,-0.6382137048757406,-0.6389978568686534,0.3287283057472057,,-0.592236717215695,-0.13526501329688564,0.0064821639742743895
BMO,-0.6143335170373848,-0.629174197406634,-0.633820419074224,-0.6471987787266297,1.2671323036775608,,-0.5920808483478615,0.6780255362679675,0.01978283660566187
BMO,-0.6173371446705403,-0.6196599471061094,-0.6058146814309191,-0.6146679372572593,0.15788672961502354,,-0.5919905322649005,-0.052064660752427085,0.015397784506164887
BMO,-0.5914000799175877,-0.6044360751241613,-0.6143262135108389,-0.6220486252623529,-0.6341010708495984,,-0.591362592962332,0.4503956158027058,-0.01221520694024063
BMO,-0.5545423308218745,-0.567464645326435,-0.5789067454907535,-0.5911576862261743,0.5847525395127976,,-0.589980559594859,0.6302079689812796,0.00017584256051640993
BMO,-0.5277860264122592,-0.5302213504988094,-0.5259147291018449,-0.5373032980747752,0.09488422085421087,,-0.5880694438874363,0.45066888819180534,-0.09866584463983467
BMO,-0.4985731330183896,-0.5111921111410063,-0.49433953158078925,-0.5085997025293627,-0.1966214473808884,,-0.5855886331770367,0.4855640638466373,-0.09521999067834114
BMO,-0.5220527299092952,-0.5111919618703358,-0.5097151647896977,-0.5064125341237379,-0.6470281514808667,,-0.5836452512690763,-0.38911667090667523,-0.08701105803779903
BMO,-0.5155005704115796,-0.5182603353146544,-0.5204235930734549,-0.5318363223637759,-0.6053213071284065,,-0.5816040872836646,0.10946084152290052,-0.08849116764283341
BMO,-0.5223261864567604,-0.5236973274680768,-0.5124611895145237,-0.5162542917214106,-0.7734413926013742,,-0.5797452943348098,-0.11332867018149553,-0.08634756384133625
BMO,-0.5351580533364894,-0.5313091363295905,-0.5281114873097105,-0.5219949493613557,-0.6968654491777299,,-0.5781901727710234,-0.21435073749250355,-0.09952042186002989
BMO,-0.5433485665935598,-0.5332121004092364,-0.5305827506210807,-0.5430444691142048,-0.9342814905609436,,-0.5768361833308826,-0.13737707383945266,-0.1386729871720009
BMO,-0.5690125514609582,-0.5617560510669347,-0.5550193802189662,-0.5460515993963165,-0.887982130721059,,-0.5760427379929073,-0.43469467404270484,-0.12521793641527681
BMO,-0.585120246981604,-0.5818723568358136,-0.570120352014829,-0.5706546485133489,-0.6882927536012047,,-0.5755999952691829,-0.27545636604572243,-0.13982459496936075
BMO,-0.5477169658846344,-0.5593094651950693,-0.5594125272003454,-0.5736620866210963,-0.6482868409107534,,-0.5743881458236401,0.6375168068907852,-0.16341120636184195
BMO,-0.42813358902185067,-0.4334432410385461,-0.5138335896773991,-0.5053188752132198,-0.07908706953606777,,-0.5707133247261205,1.9638176245650558,-0.008112039174479767
BMO,-0.3645206655022556,-0.3687440792654896,-0.410596270239107,-0.4230346903280515,-0.15127460927172895,,-0.5657883180195894,1.0021048332142437,0.018918738366219795
BMO,-0.36151666120718906,-0.3570538354233479,-0.3598003374269858,-0.35769824671953554,-0.5572189597267925,,-0.5608983620922815,0.04695957135012374,0.0026531340114186864
BMO,-0.38445110275874916,-0.3676567526145815,-0.3828650721824139,-0.3519583386222508,-0.8537593856814384,,-0.5565822032487812,-0.3570882731156418,0.010859006926004377
BMO,-0.38581612552460903,-0.39185104819502614,-0.39576946456758166,-0.3905036006933764,-0.37790674391780565,,-0.5523799011978675,-0.02104143096637695,-0.00019709687121407648
BMO,-0.40984163107868227,-0.4048996583462661,-0.4031827510284617,-0.39979793137230407,-0.7316665109824336,,-0.5487604701181725,-0.37823121034401586,0.00776727099481756
BMO,-0.408749813752347,-0.41196784684842996,-0.3943968495185049,-0.40854608738786236,-0.8448124851392711,,-0.5451900044783586,0.017638870988058025,0.006575474964035419
BMO,-0.42294695450587644,-0.3994628437514137,-0.40894893765076357,-0.3951509432623982,-0.7222433495749039,,-0.5419854982552591,-0.225168658407728,0.008700360968753413
BMO,-0.4243119772717363,-0.4021815379329113,-0.4256976920334552,-0.404718937668248,-0.6252562262071517,,-0.5388728359015698,-0.021411936347581508,0.003721820633017176
BMO,-0.45734673352366106,-0.45682219220907627,-0.4657840536738225,-0.4449038709543447,-0.6404285366322718,,-0.5365088323685024,-0.5303488665036286,0.01484874999689931
